User-ID,Location,Age
60232,"connnellsville, pennsylvania, usa",51.0
179325,"somerville, massachusetts, usa",19.0
233075,"new york, new york, usa",27.0
80759,"saskatoon, saskatchewan, canada",
192275,"brunswick, georgia, usa",56.0
168219,"rossville, georgia, usa",28.0
99885,"harrington, delaware, usa",
16603,"inverness, florida, usa",49.0
258576,"canberra, australian capital territory, australia",70.0
100777,"round rock, texas, usa",
222686,"midlothian, virginia, usa",
257106,"lautertal, hessen, germany",
239578,"kronach, bayern, germany",
225940,"auckland, north shore, new zealand",41.0
100315,"kansas city, missouri, usa",
264517,"gravenhurst, ontario, canada",
170233,"gainesville, florida, usa",27.0
252223,"toronto, ontario, canada",34.0
15528,"warsaw, mazowieckie, poland",
191788,"lake balboa, california, usa",
61501,"timmins, ontario, canada",
266301,"cellardyke, fife, scotland, united kingdom",
207297,"colorado springs, colorado, usa",18.0
89090,"?ïár nad sázavou, vysoèina, czech republic",24.0
203750,"lakeside, ontario, canada",50.0
77111,"p.v. e., california, usa",
27890,"lansing, michigan, usa",49.0
256733,"kaohsiung, n/a, taiwan",29.0
167501,"montreuil/ille, bretagne, france",44.0
174828,"buffalo grove, illinois, usa",
239798,"montpelier, virginia, usa",16.0
202811,"grand haven, michigan, usa",
134293,"scotch plains, new jersey, usa",
100848,"toronto, ontario, canada",
63986,"münchen, bayern, germany",24.0
31742,"saulsbury, tennessee, usa",
198343,"cassville, pennsylvania,",43.0
166616,"wolfsburg, niedersachsen, germany",47.0
66354,"corning, new york, usa",
20007,"taipei, n/a, taiwan",
137263,"aachen, nordrhein-westfalen, germany",36.0
148996,"modesto, california, usa",
79694,"milan, italy, italy",
90894,"oriolo romano (vt), lazio, italy",33.0
17519,"melbourne, victoria, australia",32.0
163227,"melbourne, victoria, australia",51.0
94653,"greenville, alabama, usa",36.0
88660,"portland, oregon, usa",19.0
159042,"rome, italy, italy",
150163,"évora, évora, portugal",34.0
202580,"alta loma, california, usa",
142151,"brookline, massachusetts, usa",29.0
862,"olympia, washington, usa",56.0
129813,"roubaix, nord, france",43.0
18518,"tehran, arizona, iran",14.0
114354,"austin, texas, usa",25.0
57389,"cwmbran, wales, united kingdom",
118839,"amersfoort, utrecht, netherlands",19.0
238133,"derby, connecticut, usa",25.0
92328,"mayflower, arkansas, usa",45.0
72616,"prato sesia (novara), piemonte, italy",
1123,"lasalle, quebec, canada",23.0
206149,"toronto, ontario, canada",16.0
151081,"nashua, new hampshire, usa",
168873,"porto, douro litoral, portugal",
159998,"houston, texas, usa",
247140,"glendora, california, usa",32.0
251554,"maidenhead, berkshire, united kingdom",33.0
22215,"san francisco, california, usa",
169796,"minneapolis, minnesota, usa",
32860,"toronto, ontario, canada",30.0
166985,"almonte, ontario, canada",
138850,"carson, california, usa",17.0
81714,"kuala lumpur, n/a, malaysia",18.0
54789,"vigo, pontevedra, spain",39.0
274896,"exton, pennsylvania, usa",29.0
223318,"westford, massachusetts, usa",38.0
23963,"linwood, michigan, usa",
95614,"pavia, lombardia, italy",29.0
164301,"medicine hat, alberta, canada",
213639,"philadelphia, pa, pennsylvania, usa",
235595,"london, ontario, canada",23.0
201828,"lisboa, lisboa, portugal",31.0
7252,"bremen, bremen, germany",
226028,"new orleans, louisiana, usa",20.0
276672,"newport, gwent, united kingdom",
146228,"prince george, british columbia, canada",
90602,"valemount, ,",
249732,"st. paul, minnesota, usa",
14962,"stockholm, \n/a\"", sweden""",
263279,"modena, emilia romagna, italy",
37352,"sacramento, california, usa",63.0
253722,"iowa city, iowa, usa",
144817,"el cajon, california, usa",
245107,"st albans, vermont, usa",
225021,"gravenhurst, ontario, canada",54.0
15974,"herent, vlaams-brabant, belgium",18.0
208293,"webster, texas, usa",41.0
132570,"gdansk, n/a, qatar",35.0
213229,"fresno, california, usa",40.0
96370,"montreal, quebec, canada",21.0
167687,"santander, cantabria, spain",23.0
193872,"jasper, indiana, usa",23.0
70913,"toronto, ontario, canada",
7686,"edinburgh, ,",
149352,"north charleston, south carolina, usa",18.0
131360,"barcelona, barcelona, spain",20.0
89444,"aurora, illinois, usa",27.0
104808,"portland, oregon, usa",31.0
20252,"coppell, texas, usa",25.0
148227,"walsall, england, united kingdom",27.0
276130,"morristown, new jersey, usa",
78274,"st louis, missouri, usa",
226758,"brookings, south dakota, usa",42.0
51060,"singapore, n/a, singapore",21.0
138582,"sacramento, california, usa",
196300,"port huron, michigan, usa",
221988,"cleveland, ohio, usa",67.0
45483,"albiate, milano, italy",27.0
266239,"kingston, washington, usa",
154532,"stockholm, n/a, sweden",32.0
109987,"miami, florida, usa",57.0
135217,"new cumberland, pennsylvania, usa",31.0
17885,"mumbai, mumbai, maharashtra, india, india",29.0
96008,"melbourne, victoria, australia",
86522,"wrightwood, california, usa",19.0
88448,"collado villalba, madrid, spain",26.0
232448,"raleigh, north carolina, usa",44.0
37775,"san diego, california, usa",
8700,"padova, veneto, italy",33.0
104462,", ,",
238672,"invercargill, n/a, new zealand",42.0
27194,"bristol, tennessee,",33.0
191244,"bergamo, lombardia, italy",
231892,"madrid, madrid, spain",
241917,"beer sheva, israel, israel",48.0
130030,"charlotte, north carolina, usa",
60475,"norfolk, virginia, usa",
240423,"brisbane, queensland, australia",14.0
243521,"huntington, west virginia, usa",45.0
230374,"duisburg, nordrhein-westfalen, germany",30.0
100488,"virginia beach, virginia, usa",
222315,"bonn, nordrhein-westfalen, germany",30.0
126037,"worcester, england, united kingdom",27.0
149574,"madrid, sicilia, spain",51.0
64741,"muskogee, oklahoma, usa",56.0
78158,"porto alegre, rio grande do sul, brazil",27.0
7113,"ahmedabad, gujarat, india",
24096,"lakenheath, england, united kingdom",
103792,"horsham, pennsylvania, usa",
177234,"richmond, virginia, usa",51.0
138147,"new roads, louisiana, usa",17.0
266349,"colombo, colombo, sri lanka",
111452,"london, england, united kingdom",21.0
161899,"manchester, na, united kingdom",
46481,"chicago, illinois, usa",30.0
231197,"murray, kentucky, usa",
167487,"winnipeg, manitoba, canada",
270695,"valley village, california, usa",
14047,"stony brook, new york, usa",30.0
250562,"bishops tawton, england, united kingdom",30.0
152193,"longview, texas, usa",65.0
74618,"westfield, new jersey, usa",
200823,"phx, arizona, usa",
231954,"maple ridge, british columbia, canada",
29676,"manchaug, massachusetts, usa",
74136,"walnut creek, california, usa",70.0
225344,"phillip island, victoria, australia",
46327,"whitby, ontario, canada",41.0
148822,"san francisco, california, usa",53.0
189746,"edmonton, alberta, canada",25.0
220419,"chester springs, pennsylvania, usa",
16389,"wheaton, maryland, usa",27.0
7412,"woodbridge, virginia,",
98582,"niederanven, bayern, luxembourg",38.0
60243,"hamilton square, new jersey, usa",
131550,"portales, new mexico, usa",
11177,"kernersville, north carolina, usa",18.0
166182,"beverly hills, california, usa",22.0
150395,"panama city, florida, usa",
102105,"redding, california, usa",
80938,"oak  island, north carolina, usa",76.0
239913,"steventon, england, united kingdom",65.0
2684,"amsterdam, noord-holland, netherlands",40.0
275525,"quezon city, n/a, philippines",45.0
266335,"st leonard`s on sea, east sussex, united kingdom",50.0
181278,"ciudad real, ciudad real, spain",21.0
83562,"gouda, zuid-holland, netherlands",28.0
125530,"london, england, united kingdom",14.0
270122,"woking, england, united kingdom",37.0
196950,"roskilde, n/a, denmark",
222817,"playa del rey, california, usa",
262812,"hyderabad, andhra pradesh, india",
51826,"richmond, virginia, usa",
195654,"ridderkerk, n/a, netherlands",36.0
268294,"bloomington, minnesota, usa",24.0
211777,"portland, oregon, usa",47.0
18694,"mentor, ohio, usa",18.0
227339,"philadelphia, pennsylvania, usa",68.0
246280,"loudon, new hampshire, usa",31.0
392,"barcelona, catalunya, spain",44.0
264205,"middlesex, england, united kingdom",24.0
59580,"malden, massachusetts, usa",
231067,"london, ontario, canada",
274020,"surabaya, jawa timur, indonesia",21.0
184016,"massena, new york, usa",
108354,"rome, lazio, italy",
165662,"san antonio, texas, usa",
76187,"alton, hampshire, england, united kingdom",28.0
210409,"magdeburg, sachsen-anhalt, germany",
199426,"san diego, california, usa",32.0
246108,"nanaimo, british columbia, canada",30.0
35872,"paris, ile de france, france",49.0
40351,"woodinville, washington, usa",
128517,"latrobe, pennsylvania, usa",45.0
24672,"london, london, united kingdom",
222245,"braunschweig, niedersachsen, germany",25.0
68168,"austin, texas, usa",59.0
190039,"pelotas, rio grande do sul, brazil",22.0
97272,"mesa, arizona, usa",
33688,"milwaukee, wisconsin, usa",
54210,"kadina, south australia, australia",33.0
165610,"ferney-voltaire, ain, france",61.0
146192,"abingdon, oxon, united kingdom",0.0
231591,"checotah, oklahoma, usa",24.0
100773,"firenze, toscana, italy",52.0
56193,"wahiawa, hawaii, usa",34.0
107316,"cape town, western cape,",21.0
48235,"beograd, n/a, yugoslavia",25.0
69965,"longwood, florida, usa",24.0
263353,"tucson, arizona, usa",
25669,"carmel, indiana, usa",
123699,"camp lejeune, north carolina, usa",33.0
275260,"logan, utah, usa",
216163,"vienna, virginia, usa",
54575,"boras, n/a, sweden",62.0
206991,"porto, n/a, portugal",
77378,"moscow, idaho, usa",19.0
221949,"dunedin, otago, new zealand",20.0
43013,"bærum, oslo, norway",17.0
193007,"hamburg, n/a, germany",32.0
103973,"newport-on-tay, scotland, united kingdom",61.0
84866,"st albans, england, united kingdom",
27131,"nelson, british columbia, canada",68.0
168353,"maynard, massachusetts, usa",
144036,"hong kong, guangdong, china",
179222,"camano island, washington, usa",
33565,"san pietro in lama(lecce), puglia, italy",
1412,"winston-salem, north carolina, usa",47.0
128819,"oromocto, new brunswick, canada",
79081,"port coquitlam, british columbia, canada",
2864,"bloomington, indiana, usa",
134299,"tarrytown, new york, usa",44.0
98436,"lünen, nordrhein-westfalen, germany",33.0
122758,"bear, delaware, usa",
60895,"flemington, victoria, australia",61.0
267955,"surrey, british columbia, canada",
90893,"cremona, lombardia, italy",26.0
99332,"staten island, new york, usa",
269784,"jefferson city, missouri, usa",
196352,"newton, massachusetts, usa",34.0
73661,"huntington, west virginia, usa",48.0
246083,"los angeles, california, usa",
60889,"curepe, n/a, trinidad and tobago",20.0
110480,"winnipeg, manitoba, canada",22.0
69785,"budoia, friuli venezia giulia, italy",
199318,"sutton, massachusetts, usa",64.0
106231,"boston, massachusetts, usa",
122510,"worcester, massachusetts, usa",53.0
101917,"ann arbor, michigan, usa",44.0
218957,"saint john, new brunswick, canada",34.0
214501,"los osos, california, usa",51.0
182991,"san diego, california, usa",
195790,"darmstadt, hessen, germany",33.0
47200,"breezewood, pennsylvania, usa",
199445,"göteborg, \n/a\"", sweden""",
245663,"jena, thueringen, germany",26.0
172502,"capital, cordoba, argentina",44.0
138226,"suquamish, washington, usa",45.0
133578,"vancouver, british columbia, canada",
182963,"west orange, new jersey, usa",54.0
106309,"pontiac, michigan, usa",
190223,"heraklion, crete, greece",22.0
156088,"torino, piemonte, italy",
172322,"muncie, indiana, usa",
262292,"stockholm, stockholm, sweden",30.0
25112,"ann arbor, michigan, usa",40.0
13480,"london, london, united kingdom",
39258,"brisbane, queensland, australia",25.0
204024,"glastonbury, connecticut, usa",13.0
57487,"bolton, england, united kingdom",14.0
121909,"cambridge, england, united kingdom",
157639,"vélez-málaga, arizona, canada",21.0
216219,"lyons, oregon, usa",46.0
16065,"oak lawn, illinois, usa",64.0
20167,"quincy, massachusetts, usa",
148767,"kaplan, louisiana, usa",26.0
81986,"lexington, kentucky, usa",
237813,"gregory, michigan, usa",35.0
106966,"richmond, virginia, usa",32.0
13648,"alice springs, northern territory, australia",
101218,"cardiff, wales, united kingdom",23.0
143414,"leganes, new mexico, spain",28.0
175494,"los angeles, california, usa",36.0
3561,"lisboa, n/a, portugal",27.0
271311,"kiel, schleswig holstein, germany",
155104,"gijón, asturias, spain",35.0
21838,"germantown, maryland, usa",33.0
40974,"new york, new york, usa",
157893,"kingston, \n/a\"", jamaica""",
70568,"portland, maine, usa",56.0
224385,"cameron highlands, minnesota, malaysia",34.0
222578,"chicago, illinois, usa",
105844,"barakaldo, basque country, spain",23.0
1190,"barcelona, barcelona, spain",24.0
175991,"salzburg, salzburg, austria",39.0
228458,"warrensville, ohio, usa",22.0
102970,"seattle, washington, usa",45.0
78471,"wichita, kansas, usa",
93610,"stockton, california, usa",
146450,"antioch, california, usa",
35579,"brandon, florida, usa",16.0
246869,"mönchengladbach, nordrhein-westfalen, germany",
232856,"leicester, england, united kingdom",
249832,"baghdad, louisiana, iraq",45.0
41405,"chamblee, georgia, usa",
170227,"stevenage, england, united kingdom",33.0
105225,"la laguna, santa cruz de tenerife, spain",23.0
165019,"clayton, ontario, canada",60.0
16317,"seaford, victoria, australia",
237097,"beverly hills, california, usa",28.0
147164,"mount vernon, new york, usa",45.0
230509,"cheshire, connecticut, usa",28.0
129858,"brownsville, california, usa",15.0
99674,"köngen, schleswig-holstein, germany",
134300,"valley springs, california, usa",
62867,"los angeles, california, usa",
140478,"ciudad de la habana, n/a, cuba",16.0
114395,"missoula, montana, usa",28.0
267930,"tomahawk, wisconsin, usa",
252252,"wolfenbuettel, niedersachsen, germany",63.0
208380,"hesperia, california, usa",
271436,"inwood, west virginia, usa",55.0
208360,"deerfield beach, florida, usa",
68987,"ede, gelderland, netherlands",
9586,"fall river, massachusetts, usa",51.0
196406,"mt. pleasant, michigan, usa",21.0
61741,"setubal, setubal, portugal",21.0
58632,"ravenna, ravenna, italy",
277594,"conway, arkansas, usa",30.0
216722,"kingston, ontario, canada",44.0
278324,"são paulo, são paulo, brazil",34.0
151454,"princeton, new jersey, usa",15.0
22325,"birmingham, alabama, usa",53.0
65579,"köln, nordrhein-westfalen, germany",25.0
13623,"madrid, madrid, spain",39.0
244058,"great lakes, illinois, usa",34.0
248757,"la chaux-de-fonds, neuchâtel, switzerland",54.0
211530,"cagliari, sardegna, italy",57.0
120343,"poway, california, usa",
211277,"colorado springs, colorado, usa",12.0
214399,"aberdeen, scotland, united kingdom",41.0
84797,"lisbon, maine, portugal",19.0
260942,"brier, washington, usa",
276306,"hospitalet, n/a, spain",27.0
255189,"sulz, baden-wuerttemberg, germany",0.0
185555,"christchurch, canterbury, new zealand",21.0
33578,"portland, maine, usa",34.0
270673,"north highlands, california, usa",
72465,"marshfield, massachusetts, usa",21.0
206619,"topeka, kansas, usa",
60980,"nunspeet, gelderland, netherlands",
43434,"burbank, washington, usa",
14431,"barcelona, catalunya, spain",28.0
155190,"bigfork, montana, usa",22.0
165837,"san diego, california, usa",32.0
73143,"winnipeg, manitoba, canada",29.0
91004,"fox lake, illinois, usa",41.0
165340,"milano, lombardia, italy",
108884,"christchurch, canterbury, new zealand",17.0
157081,"lake mary, florida, usa",57.0
6394,"mill creek, washington, usa",43.0
21412,"calgary, alberta, canada",
5728,"cullowhee, north carolina, usa",22.0
106722,"hällefors, västmanland, sweden",
44637,"shanghai, shanghai, china",15.0
202662,"vestavia hills, alabama, usa",51.0
112808,"collingswood, new jersey, usa",52.0
56188,"feldhorst, schleswig-holstein, germany",30.0
8422,"madrid, madrid, spain",29.0
166449,"bucharest, n/a, romania",
58982,"mpls, minnesota, usa",
275253,"philadelphia, pennsylvania, usa",61.0
222158,"konstanz, bad-württembg., germany",39.0
118060,"manhattan, kansas, usa",
230940,"springfield, virginia, usa",
60078,"thousand oaks, california, usa",
245840,"halmstad, n/a, sweden",
54764,"wood dale, illinois, usa",57.0
233167,"st. augustine, florida, usa",45.0
184475,"hamburg/seoul, n/a, germany",28.0
33680,"knoxville, tennessee, usa",54.0
9420,"newcastle, new south wales, australia",14.0
